aten_name,diopi_fun,args,count
cat.out,diopiCat,"['tensors:[numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 67108864, sizes:@[67108864]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",716
cat.out,diopiCat,"['tensors:[numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",241
cat.out,diopiCat,"['tensors:[numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 8192, sizes:@[8192]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 65536, sizes:@[65536]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",240
cat.out,diopiCat,"['tensors:[numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1272
cat.out,diopiCat,"['tensors:[numel: 458752, sizes:@[1, 64, 112, 64]@, stride:@[458752, 64, 4096, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, , numel: 458752, sizes:@[1, 64, 112, 64]@, stride:@[917504, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, , ] @dim:[3] @out:[numel: 917504, sizes:@[1, 64, 112, 128]@, stride:@[917504, 14336, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
cat.out,diopiCat,"['tensors:[numel: 57344, sizes:@[1, 8, 112, 64]@, stride:@[57344, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 57344, sizes:@[1, 8, 112, 64]@, stride:@[114688, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[3] @out:[numel: 114688, sizes:@[1, 8, 112, 128]@, stride:@[114688, 14336, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
cat.out,diopiCat,"['tensors:[numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 29360128, sizes:@[29360128]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 234881024, sizes:@[234881024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
cat.out,diopiCat,"['tensors:[numel: 57344, sizes:@[1, 8, 112, 64]@, stride:@[57344, 64, 512, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, , numel: 57344, sizes:@[1, 8, 112, 64]@, stride:@[114688, 128, 1024, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, , ] @dim:[3] @out:[numel: 114688, sizes:@[1, 8, 112, 128]@, stride:@[114688, 14336, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
cat.out,diopiCat,"['tensors:[numel: 1024, sizes:@[1024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 32769024, sizes:@[32769024]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
cat.out,diopiCat,"['tensors:[numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 32768000, sizes:@[32768000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 262144000, sizes:@[262144000]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
cat.out,diopiCat,"['tensors:[numel: 8388608, sizes:@[8388608]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , numel: 1048576, sizes:@[1048576]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, , ] @dim:[0] @out:[numel: 10485760, sizes:@[10485760]@, stride:@[1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",316
